Lat,Lon
40.7545,-73.9833
40.7567,-73.9821
40.763,-73.9739
40.786,-73.971
40.7584,-73.9728
40.764,-73.9711
40.7458,-73.994
40.7587,-73.9687
40.7865,-73.9762
40.7612,-73.9753
40.7367,-74.0044
40.8164,-73.9423
40.75,-73.9721
40.7433,-74.0072
40.7168,-74.0065
40.7231,-73.9998
40.7594,-73.9718
40.7141,-74.0095
40.7425,-73.9862
40.7733,-73.962
40.7431,-73.9855
40.7408,-73.9799
40.7581,-73.9746
40.7529,-73.9972
40.7537,-73.9922
40.7617,-73.97
40.6734,-73.9894
40.7605,-73.9717
40.7345,-73.9947
40.778,-73.963
40.7617,-73.9692
40.7741,-73.8726
40.7317,-74.0074
40.7619,-73.9726
40.7306,-73.9924
40.7553,-73.9812
40.7198,-73.9893
40.7343,-74.0046
40.7621,-73.9582
40.8337,-73.9437
40.7263,-74.0091
40.7791,-73.9827
40.7479,-73.9736
40.7507,-73.9945
40.7568,-73.9737
40.7424,-74.0037
40.7513,-73.9941
40.7504,-73.9714
40.7371,-74.0038
40.7421,-73.9849
40.7322,-74.0007
40.7456,-73.9779
40.7636,-73.9752
40.7608,-73.9835
40.7805,-73.9462
40.7685,-73.8626
40.7582,-73.9765
40.7047,-74.0115
40.702,-73.9778
40.7027,-73.9678
40.7741,-73.8727
40.7588,-73.9698
40.7453,-73.9944
40.7575,-73.9741
40.7716,-73.9651
40.7718,-73.947
40.72,-73.9884
40.7566,-73.9769
40.7423,-73.9796
40.7182,-74.0054
40.7202,-73.9989
40.7717,-73.9828
40.7501,-73.9913
40.7541,-73.9921
40.7554,-73.9838
40.7244,-74.0017
40.7683,-73.8622
40.7634,-73.977
40.7444,-73.9904
40.7421,-73.9849
40.7227,-74.0085
40.6466,-73.7774
40.7746,-73.9622
40.7746,-73.9622
40.7514,-73.994
40.7581,-73.9742
40.7704,-73.8651
40.7639,-73.9819
40.7219,-73.9856
40.7772,-73.9622
40.7989,-73.9594
40.7497,-73.9816
40.7493,-74.0039
40.7534,-73.9747
40.7528,-73.989
40.7413,-73.9941
40.7621,-73.9713
40.769,-73.9695
40.7575,-73.9846
40.7284,-74.0053
40.7685,-73.8626
40.7436,-74.0076
40.7545,-73.9834
40.8903,-73.9056
40.7306,-74.0066
40.7513,-73.9941
40.7741,-73.8717
40.7543,-73.9718
40.7917,-73.953
40.7484,-74.0036
40.723,-73.9493
40.8182,-73.9607
40.8433,-73.9418
40.7804,-73.9458
40.7144,-74.0154
40.738,-73.9887
40.7341,-73.9911
40.7433,-73.9862
40.7036,-74.012
40.7778,-73.9795
40.772,-73.9518
40.6449,-73.7823
40.7237,-73.9965
40.7251,-73.9957
40.7744,-73.9635
40.7551,-73.9839
40.7596,-73.9778
40.7344,-73.9882
40.7505,-73.9737
40.764,-73.9732
40.6949,-74.1772
40.7731,-73.8857
40.7687,-73.9197
40.7083,-74.0047
40.7507,-73.9713
40.7406,-73.9914
40.7635,-73.9693
40.7185,-73.9638
40.74,-74.0053
40.7154,-73.966
40.7082,-74.0142
40.7485,-73.4999
40.7421,-74.0039
40.7538,-73.9857
40.7538,-73.9857
40.7268,-73.9918
40.7072,-74.0044
40.7458,-73.9781
40.6932,-73.9872
40.727,-73.9955
40.7888,-73.953
40.7822,-73.9722
40.7822,-73.9722
40.7256,-74.0055
40.7722,-73.9501
40.7602,-73.9802
40.7244,-74.0016
40.7606,-74.0026
40.7211,-74.0048
40.7682,-73.8621
40.7626,-73.9781
40.788,-73.9748
40.7607,-73.9715
40.7447,-74.0064
40.7743,-73.9634
40.708,-74.0062
40.7166,-74.0165
40.7616,-73.9686
40.7447,-73.9853
40.7267,-74.0073
40.7538,-73.9774
40.7411,-73.9865
40.7466,-73.9725
40.761,-73.9754
40.7311,-74.008
40.7568,-73.9611
40.7758,-73.9583
40.7565,-73.9822
40.7649,-73.9819
40.7527,-73.9923
40.7642,-73.9104
40.6867,-73.9468
40.7702,-73.8676
40.7537,-73.9914
40.7584,-73.9773
40.7617,-73.9749
40.7212,-73.9974
40.7513,-73.9801
40.762,-73.979
40.7596,-73.972
40.7512,-74.0067
40.7607,-73.9991
40.7909,-73.9669
40.7635,-73.9736
40.7379,-73.9922
40.7218,-74.012
40.7144,-74.0139
40.7441,-73.9916
40.739,-73.9915
40.7512,-74.0066
40.8792,-73.8803
40.7879,-73.9557
40.7535,-73.985
40.7714,-73.9543
40.7968,-73.9739
40.723,-73.9974
40.7499,-74.0063
40.7531,-73.9802
40.7254,-74.0041
40.7624,-73.9685
40.7588,-73.9767
40.7521,-73.9755
40.7345,-73.9923
40.7709,-73.963
40.7255,-74.0043
40.7211,-74.0049
40.6858,-74.317
40.7565,-73.9702
40.7622,-73.9715
40.7619,-73.9837
40.7791,-73.9767
40.774,-73.9609
40.7603,-73.9795
40.7345,-74.0012
40.7763,-73.9484
40.7185,-73.9876
40.7654,-73.9797
40.7626,-73.9699
40.7617,-73.9742
40.7513,-73.6744
40.6562,-74.0076
40.7502,-73.9788
40.8538,-73.9308
40.7552,-73.9618
40.7614,-73.9622
40.7541,-73.9848
40.7715,-73.9806
40.7395,-73.9868
40.7631,-73.9736
40.7474,-74.0081
40.8082,-73.9643
40.7379,-73.9866
40.7553,-73.993
40.7281,-74.0024
40.7559,-73.9734
40.7542,-73.9884
40.77,-73.959
40.7387,-73.9995
40.75,-73.9771
40.7222,-74.0041
40.7744,-73.9483
40.7417,-74.0052
40.7327,-73.9912
40.7524,-73.9817
40.76,-73.9803
40.7607,-73.9726
40.7621,-73.9658
40.7641,-73.9825
40.7498,-74.0062
40.7628,-73.9829
40.7609,-73.9797
40.7595,-73.9949
40.7268,-73.9964
40.7597,-73.9854
40.7559,-73.9973
40.7548,-73.9761
40.7578,-73.9681
40.741,-73.9899
40.7639,-73.9721
40.762,-73.9975
40.7223,-74.0027
40.7457,-73.9907
40.7157,-74.0114
40.7594,-73.9754
40.7602,-73.9652
40.7565,-73.9782
40.7647,-73.9706
40.7071,-74.0052
40.7577,-73.9716
40.7568,-73.9763
40.7681,-73.9566
40.7566,-73.9742
40.7706,-73.9685
40.7044,-74.0101
40.6886,-73.9952
40.7968,-73.9738
40.7531,-73.9812
40.7694,-73.8638
40.7471,-74.0098
40.7602,-73.9802
40.7509,-73.9802
40.7381,-74.0086
40.7652,-73.9723
40.7762,-73.958
40.7439,-73.9836
40.7761,-73.9601
40.7048,-74.0097
40.75,-74.0062
40.7555,-73.9752
40.7849,-73.9763
40.7739,-73.872
40.7411,-74.0051
40.7514,-73.9933
40.7625,-73.969
40.6765,-73.959
40.7486,-73.9928
40.7652,-73.9714
40.8595,-73.8654
40.7341,-74.1653
40.7563,-73.983
40.7453,-73.9849
40.7571,-73.9761
40.7295,-73.9492
40.7233,-73.9825
40.7233,-73.9825
40.7576,-73.9768
40.7528,-73.9893
40.7642,-73.9557
40.7716,-73.963
40.7029,-73.9839
40.7613,-73.979
40.7594,-73.9956
40.7213,-73.9974
40.7559,-73.9748
40.7685,-73.8625
40.7228,-73.9976
40.7449,-73.984
40.7225,-74.0002
40.7733,-73.9808
40.7745,-73.9612
40.7228,-74.0081
40.7465,-73.9816
40.7618,-73.9791
40.7627,-73.9822
40.7615,-73.983
40.7273,-74.0052
40.695,-73.9922
40.7574,-73.9897
40.7522,-73.9745
40.7685,-73.8625
40.7448,-74.0068
40.7572,-73.9839
40.7683,-73.8623
40.6901,-73.9827
40.7268,-74.0055
40.7582,-73.9711
40.7584,-73.9773
40.7685,-73.8627
40.7622,-73.9723
40.672,-73.9633
40.7557,-73.9768
40.7556,-73.9748
40.7681,-73.9682
40.7546,-73.9861
40.7507,-74.0035
40.7507,-74.0035
40.764,-73.9732
40.7495,-73.9405
40.7676,-73.9663
40.7638,-73.9738
40.7236,-73.9855
40.7615,-74
40.7144,-74.0153
40.7198,-74.0035
40.7754,-73.9839
40.7488,-74.0067
40.7942,-73.974
40.7667,-73.9594
40.7134,-74.0079
40.7656,-73.9607
40.7236,-73.9812
40.7719,-73.9633
40.7251,-74.0077
40.7557,-73.9793
40.6466,-73.7896
40.7741,-73.8729
40.6839,-73.9974
40.729,-74.0068
40.7303,-73.98
40.714,-74.0144
40.7188,-74.0002
40.7637,-73.9748
40.7585,-73.9657
40.7408,-73.9872
40.7473,-74.0082
40.7473,-74.0082
40.7646,-73.9806
40.6981,-73.9243
40.719,-73.9915
40.7228,-74.0081
40.7114,-74.0154
40.7445,-73.999
40.7482,-73.9918
40.7519,-73.9938
40.729,-74.0066
40.7515,-73.982
40.748,-73.9848
40.7485,-73.9392
40.7597,-73.9779
40.6861,-73.9772
40.7693,-73.9847
40.716,-74.0131
40.7465,-73.9954
40.7409,-73.9975
40.7363,-73.9968
40.7468,-73.9847
40.7052,-74.0138
40.7684,-73.8624
40.7623,-73.9701
40.732,-73.9922
40.645,-73.7815
40.7637,-73.9562
40.7035,-74.0143
40.7548,-73.9895
40.6734,-73.9687
40.7639,-73.9774
40.7561,-73.9236
40.7234,-73.9905
40.7713,-73.9639
40.7615,-73.9998
40.7417,-73.985
40.7553,-73.9796
40.7527,-73.9893
40.7527,-73.9893
40.6514,-74.0101
40.688,-74.183
40.7713,-73.9622
40.6948,-74.1779
40.7468,-73.9961
40.7026,-73.9908
40.7555,-73.9864
40.7567,-73.9828
40.7738,-73.9597
40.7415,-74.0046
40.751,-73.998
40.7666,-73.9537
40.7764,-73.962
40.7448,-73.9988
40.7618,-73.9796
40.7488,-73.9842
40.7687,-73.8628
40.7419,-73.9851
40.7419,-73.9851
40.7038,-74.0094
40.7684,-73.8625
40.7612,-73.9752
40.7621,-73.9856
40.7501,-74.0025
40.765,-73.9809
40.6455,-73.7856
40.7732,-73.9609
40.7787,-73.9456
40.7476,-74.0059
40.7236,-74.011
40.7054,-74.0076
40.745,-73.9871
40.7574,-73.9803
40.7736,-73.9824
40.7644,-73.9709
40.658,-73.9504
40.7274,-74.0345
40.7649,-73.9805
40.7574,-73.9822
40.7709,-73.9638
40.7396,-74.004
40.7557,-73.9822
40.7513,-73.9972
40.7373,-74.0016
40.7154,-74.0143
40.718,-74.0055
40.7731,-73.8857
40.7422,-73.9991
40.7391,-73.9929
40.7447,-73.9931
40.7272,-74.0055
40.7308,-74.0067
40.7404,-74.0058
40.6389,-73.9579
40.735,-73.9933
40.7035,-74.0083
40.6446,-73.7832
40.7731,-73.8854
40.7628,-73.9695
40.7774,-73.9634
40.7347,-73.9862
40.7617,-73.9723
40.7497,-73.9935
40.7683,-73.8622
40.7023,-74.0126
40.7261,-74.0074
40.7583,-73.9713
40.7058,-74.0084
40.742,-73.985
40.7451,-73.9949
40.7851,-73.9535
40.7629,-73.9783
40.7579,-73.9698
40.7443,-73.9864
40.7219,-74
40.7378,-73.9924
40.7396,-73.9798
40.7435,-73.984
40.7502,-73.9786
40.7525,-73.9921
40.7544,-73.9771
40.7193,-74.0083
40.7399,-73.9866
40.7147,-74.0156
40.7426,-73.9927
40.7884,-74.0628
40.7746,-73.9656
40.7255,-74.0092
40.7662,-73.9833
40.646,-73.7768
40.7208,-74.0086
40.7723,-73.9586
40.7321,-73.9744
40.7148,-74.0099
40.7639,-73.9691
40.7026,-73.995
40.7631,-73.9743
40.8798,-73.8801
40.7429,-74.0071
40.7766,-73.9447
40.7034,-73.9305
40.7433,-74.0073
40.7451,-73.9826
40.7729,-73.8857
40.7161,-74.0087
40.7409,-74.0055
40.7564,-73.9979
40.7756,-73.9503
40.7647,-73.9735
40.7287,-73.9786
40.7737,-73.9556
40.7492,-73.9804
40.7492,-73.9804
40.7563,-73.9704
40.8002,-73.9651
40.7442,-73.9824
40.7442,-73.9824
40.7801,-73.9571
40.7557,-73.9685
40.6931,-73.9425
40.7421,-73.9871
40.6724,-73.9571
40.7529,-73.9659
40.7567,-73.9786
40.7655,-73.9547
40.7643,-73.9769
40.766,-73.9947
40.7441,-73.9875
40.7602,-73.9735
40.7619,-73.9693
40.7184,-73.941
40.7231,-73.9896
40.7193,-74.0093
40.7513,-73.9801
40.7433,-73.9726
40.7569,-73.97
40.7302,-74.0082
40.7272,-74.0074
40.7508,-74.0056
40.7515,-73.9761
40.7569,-73.97
40.7444,-73.9851
40.7576,-73.9815
40.8007,-73.9704
40.7448,-73.9839
40.7218,-74.0041
40.7295,-73.9802
40.7643,-73.9772
40.7744,-73.9796
40.7587,-73.9933
40.7349,-73.9969
40.7509,-74.004
40.7645,-73.9729
40.7683,-73.8622
40.7478,-73.993
40.754,-73.9861
40.704,-74.0087
40.7308,-73.9909
40.7308,-73.9909
40.7731,-73.9664
40.7446,-73.9943
40.7396,-73.9946
40.6674,-73.7982
40.7549,-73.9764
40.7531,-73.9965
40.7123,-73.9559
40.755,-73.9765
40.7753,-73.9904
40.7767,-73.9598
40.7612,-73.9708
40.7485,-73.9924
40.7562,-73.9613
40.7522,-73.9734
40.7512,-73.9979
40.7676,-73.981
40.7632,-73.9821
40.734,-73.9909
40.7514,-74.0068
40.784,-73.8258
40.7155,-74.0156
40.7524,-73.978
40.69,-74.1781
40.7619,-73.9837
40.8161,-73.9542
40.6992,-73.9301
40.7529,-73.9729
40.7418,-73.975
40.7453,-74.0079
40.6335,-73.9111
40.7633,-73.9893
40.7483,-74
40.774,-73.8725
40.7885,-73.9552
40.7653,-73.9716
40.7266,-74.0335
40.7266,-74.0335
40.7058,-74.0134
40.7619,-73.9832
40.7612,-73.9706
40.7568,-73.9822
40.7707,-73.8656
40.7143,-73.987
40.7567,-73.9827
40.7683,-73.9649
40.7574,-73.9823
40.7712,-73.8662
40.7516,-73.976
40.731,-73.9914
40.724,-74.0046
40.579,-74.0027
40.7472,-73.9914
40.7578,-73.9777
40.7018,-74.0112
40.7699,-73.8644
40.775,-73.9887
40.7167,-74.0065
40.7387,-73.9832
40.7465,-73.9878
40.7656,-73.9678
40.7188,-74.0123
40.7665,-73.9811
40.7228,-74.0046
40.7516,-74.0076
40.7438,-73.9909
40.7311,-74.0088
40.7077,-74.0083
40.7755,-73.9623
40.7505,-73.9737
40.7372,-73.9983
40.743,-73.9923
40.7447,-74.0063
40.765,-73.9538
40.765,-73.9538
40.7053,-74.0077
40.7102,-74.0092
40.6455,-73.7767
40.7543,-73.9921
40.7451,-73.9865
40.7261,-73.993
40.7767,-73.9852
40.7344,-74.0018
40.7439,-73.9896
40.7199,-73.9929
40.7396,-73.9871
40.7244,-73.7959
40.7329,-73.9912
40.6486,-73.7835
40.7275,-73.9924
40.7609,-73.9712
40.76,-73.9715
40.7084,-74.0083
40.7732,-73.9822
40.7552,-73.9733
40.7616,-73.9845
40.6461,-73.7901
40.7119,-74.0064
40.7288,-74.0078
40.7551,-73.9713
40.7855,-73.9694
40.7063,-74.0062
40.6494,-73.8035
40.7387,-73.9914
40.778,-73.7909
40.6654,-73.7849
40.749,-73.992
40.6466,-73.957
40.7525,-73.99
40.742,-74.0046
40.6483,-73.7827
40.7267,-74.0036
40.7141,-73.9502
40.7552,-73.9764
40.7838,-73.9706
40.7615,-73.9785
40.7702,-73.8649
40.7633,-73.9964
40.746,-74.0054
40.7415,-74.0048
40.7217,-73.9964
40.7782,-73.9629
40.7049,-74.0114
40.7335,-74.0081
40.7555,-73.973
40.7505,-73.9915
40.7361,-73.9936
40.765,-73.9581
40.7583,-73.9748
40.7453,-74.0078
40.763,-73.9696
40.7648,-73.8235
40.7019,-74.0125
40.7256,-74.0042
40.731,-73.9911
40.7711,-73.8661
40.7601,-73.973
40.7202,-73.9883
40.76,-73.972
40.7695,-73.9601
40.7535,-73.9745
40.7601,-73.9712
40.7555,-73.9754
40.7683,-73.9846
40.7897,-73.9481
40.7509,-74.006
40.7665,-73.983
40.7473,-73.9896
40.721,-73.9982
40.7436,-73.9881
40.7587,-73.9833
40.7736,-73.9779
40.7513,-73.9756
40.7557,-73.991
40.714,-74.0093
40.7256,-73.9988
40.7189,-73.9897
40.7143,-74.0158
40.7559,-73.9647
40.788,-73.7175
40.7431,-73.9891
40.7615,-73.9824
40.7606,-73.9783
40.724,-73.9785
40.7192,-74.0104
40.7667,-73.9849
40.706,-74.0059
40.7748,-73.9916
40.8655,-73.9208
40.7227,-73.983
40.7444,-73.9964
40.7763,-73.9621
40.7392,-73.9913
40.7514,-73.9699
40.7194,-73.9849
40.6778,-73.9498
40.7461,-73.9928
40.7451,-73.9912
40.7451,-73.9912
40.7504,-73.9738
40.7133,-74.0081
40.7415,-73.9855
40.5761,-73.9689
40.7269,-74.002
40.7773,-73.9524
40.7263,-74.002
40.7892,-73.9809
40.7407,-74.0047
40.6444,-73.7834
40.7439,-73.9879
40.7765,-73.9817
40.7437,-73.988
40.7198,-73.9594
40.7435,-73.9838
40.742,-73.9748
40.7586,-73.9685
40.7577,-73.9818
40.7669,-73.9566
40.771,-73.8657
40.7624,-73.9702
40.7327,-73.9581
40.749,-73.9761
40.6484,-73.7832
40.7026,-74.0114
40.7766,-73.9577
40.7469,-73.9936
40.7534,-73.9777
40.7387,-73.9808
40.6911,-74.1774
40.76,-73.974
40.7173,-74.0347
40.7702,-73.9537
40.7289,-74.0078
40.7275,-74.0072
40.7395,-73.9847
40.7396,-73.9455
40.7613,-73.9833
40.7771,-73.9223
40.7208,-74.01
40.7432,-74.0074
40.7451,-73.9769
40.7709,-73.8659
40.7253,-73.9952
40.7375,-73.9766
40.7758,-73.9605
40.6915,-74.1772
40.6879,-74.1814
40.7524,-73.9998
40.7236,-73.9983
40.762,-73.9744
40.7707,-73.9596
40.7044,-74.0092
40.7721,-73.9598
40.645,-73.7819
40.645,-73.7819
40.7566,-73.9739
40.7741,-73.8725
40.7226,-74.0081
40.7649,-73.9724
40.7515,-73.9896
40.7263,-74.0071
40.7518,-73.9936
40.776,-73.9559
40.7168,-73.9621
40.7731,-73.8854
40.725,-73.9982
40.7071,-74.0167
40.726,-74.0091
40.7536,-73.9781
40.7581,-73.9731
40.7843,-73.9552
40.6957,-73.9397
40.7418,-73.9894
40.7601,-73.9739
40.7332,-73.9934
40.7513,-74.005
40.7433,-73.984
40.7396,-74.008
40.7535,-73.9888
40.6868,-73.9926
40.7378,-73.9866
40.7639,-73.9733
40.7223,-73.9995
40.7117,-74.0105
40.7458,-73.9844
40.7449,-73.9914
40.6935,-73.9658
40.7469,-74.0063
40.7733,-73.9824
40.7213,-73.9938
40.7651,-73.9818
40.7568,-73.9762
40.7648,-73.9611
40.7551,-73.9754
40.7447,-73.9788
40.7415,-74.0066
40.7492,-73.9823
40.7614,-73.9788
40.7589,-73.9707
40.7589,-73.9707
40.7371,-73.9848
40.7543,-73.9849
40.739,-73.9876
40.7633,-73.9718
40.7633,-73.9798
40.7554,-73.9753
40.7036,-74.0138
40.747,-73.9936
40.7732,-73.9547
40.7259,-73.9982
40.7514,-74.0051
40.7495,-73.9795
40.7548,-73.9937
40.6486,-73.7842
40.7264,-73.9937
40.7414,-73.9856
40.7506,-73.9872
40.7429,-73.9742
40.726,-74.0086
40.6666,-73.9758
40.7414,-73.9988
40.7693,-73.9549
40.7091,-74.0106
40.7731,-73.8855
40.753,-73.9795
40.6995,-73.8269
40.7221,-73.9918
40.7119,-73.963
40.7438,-74.007
40.7656,-73.9807
40.6485,-73.7829
40.7605,-73.9743
40.6893,-73.975
40.7559,-73.9869
40.7631,-73.974
40.7541,-73.9783
40.6694,-73.9454
40.7081,-74.0063
40.7425,-73.9859
40.7829,-73.9552
40.7394,-73.9923
40.7622,-73.9699
40.7386,-73.9885
40.7484,-73.9888
40.6463,-73.777
40.7513,-74.0067
40.7695,-73.8655
40.7593,-73.9753
40.6449,-73.7822
40.7596,-73.9763
40.7318,-74.0081
40.7393,-73.9882
40.7534,-73.9851
40.7519,-73.9848
40.7774,-73.9464
40.7408,-73.9858
40.7262,-74.0037
40.7411,-73.9978
40.7809,-73.9799
40.7289,-73.9875
40.7506,-73.9789
40.7303,-74.0082
40.7154,-74.0112
40.7564,-73.9832
40.71,-73.9685
40.7442,-73.9959
40.7561,-73.9763
40.7554,-73.9726
40.7739,-73.8719
40.7849,-73.9485
40.7577,-73.9734
40.7404,-73.9222
40.7454,-73.9871
40.7414,-73.995
40.7741,-73.8728
40.659,-73.9336
40.7644,-73.9688
40.7642,-73.979
40.7595,-73.978
40.7497,-74.0049
40.759,-73.9724
40.765,-73.9803
40.7742,-73.8727
40.7541,-73.9922
40.747,-73.9733
40.7245,-73.9405
40.7421,-73.9936
40.7258,-74.0075
40.7203,-74.0102
40.7546,-73.9796
40.6882,-73.9462
40.7577,-73.9785
40.7558,-73.9752
40.7623,-73.9824
40.6937,-73.9985
40.7458,-73.9845
40.7203,-73.9848
40.7731,-73.8856
40.7574,-73.9823
40.745,-73.9949
40.709,-74.0056
40.7388,-73.9205
40.721,-74.0042
40.7154,-74.0145
40.6551,-74.0089
40.7534,-73.9725
40.764,-73.9732
40.7495,-73.9921
40.7259,-73.9927
40.7616,-73.9117
40.7462,-73.9821
40.7366,-73.9816
40.7287,-74.0073
40.7434,-73.9861
40.7597,-73.9882
40.7611,-73.9709
40.6993,-73.959
40.76,-73.9747
40.758,-73.9818
40.7792,-73.9882
40.7755,-73.9802
40.7665,-73.953
40.7046,-74.0113
40.7487,-73.9394
40.6466,-73.7897
40.6331,-73.9157
40.7795,-73.9458
40.7586,-73.9873
40.7389,-73.9895
40.771,-73.8657
40.7219,-74.0041
40.7731,-73.8857
40.7231,-73.9988
40.6755,-74.0073
40.7616,-73.9705
40.7239,-74.0003
40.7792,-73.9768
40.6484,-73.7834
40.7561,-73.9733
40.7444,-73.9805
40.7553,-73.9732
40.7601,-73.9877
40.7529,-73.9813
40.7084,-74.0075
40.7564,-73.9941
40.7708,-73.9566
40.7571,-73.9761
40.7213,-73.9947
40.7431,-73.9933
40.7441,-73.9897
40.7602,-73.9716
40.7671,-73.9681
40.7535,-73.9749
40.6484,-73.7833
40.7542,-73.9943
40.755,-73.9728
40.7449,-73.9917
40.7491,-74.0032
40.7346,-73.9899
40.759,-73.9902
40.7441,-73.9781
40.6436,-73.7861
40.7606,-73.9798
40.7527,-73.993
40.7291,-73.9842
40.7685,-73.9853
40.7582,-73.9764
40.7512,-73.9932
40.7597,-73.9723
40.7373,-73.9924
40.7659,-73.9068
40.7566,-73.9784
40.7441,-73.9915
40.7522,-73.9777
40.7467,-73.9806
40.7514,-73.9914
40.759,-73.9725
40.7536,-73.9889
40.7537,-73.9997
40.7539,-73.9886
40.7152,-73.9966
40.7098,-74.0151
40.7218,-74.0061
40.7546,-73.9687
40.7578,-73.9777
40.7512,-73.998
40.7502,-73.9794
40.7684,-73.8624
40.7143,-74.0085
40.7604,-74.0027
40.7474,-73.9917
40.7518,-73.9789
40.7494,-74.003
40.7709,-73.8659
40.7473,-73.9858
40.7226,-73.9485
40.7699,-73.8645
40.7335,-73.9582
41.0689,-73.704
40.7621,-73.9746
40.7446,-73.9875
40.7516,-73.9865
40.7269,-74.0057
40.764,-73.9691
40.7504,-74.0022
40.7326,-73.9938
40.7565,-73.9724
40.7255,-73.9878
40.7247,-73.9934
40.6952,-74.179
40.7548,-73.9915
40.7612,-73.9834
40.7246,-73.9906
40.7614,-73.978
40.7429,-73.9845
40.7842,-73.9549
40.6387,-73.9425
40.7656,-73.9623
40.723,-73.9974
40.7563,-73.9745
40.7637,-73.9716
40.7401,-73.9947
40.7218,-73.9854
40.833,-73.9407
40.7712,-73.96
40.7559,-73.9833
40.7477,-73.9851
40.7274,-74.0073
40.7238,-73.979
40.6947,-73.9834
40.7424,-74.001
40.7633,-73.9829
40.7421,-74.0042
40.7038,-73.9866
40.7035,-74.0079
40.7279,-73.993
40.7188,-74.0066
40.7265,-74.0074
40.746,-73.9943
40.7191,-74.0048
40.743,-74.0077
40.7301,-74.0041
40.7509,-74.0056
40.645,-73.7819
40.7593,-73.9733
40.7442,-73.9874
40.72,-73.9533
40.7747,-73.9808
40.7423,-74.001
40.6721,-73.9638
40.7423,-74.0009
40.7293,-74.0326
40.7244,-74.0021
40.7384,-73.9842
40.7758,-73.9608
40.7783,-73.9585
40.7564,-73.9747
40.723,-73.9948
40.7181,-74.0049
40.8087,-73.9488
40.763,-73.9715
40.7382,-73.9879
40.7374,-73.997
40.7197,-73.958
40.7448,-73.9759
40.7274,-73.992
40.743,-73.9911
40.6417,-73.789
40.7475,-73.9825
40.7532,-73.9748
40.6483,-73.7826
40.7887,-73.9793
40.7512,-73.9865
40.7512,-73.9865
40.7628,-73.9746
40.6906,-74.1777
40.788,-73.9757
40.6935,-73.9788
40.756,-73.9769
40.7219,-73.9919
40.7539,-73.9996
40.7355,-73.9883
40.7702,-73.9658
40.7489,-73.9822
40.7029,-74.011
40.7465,-73.9859
40.763,-73.982
40.725,-73.9972
40.725,-73.9972
40.7626,-73.981
40.7515,-73.9839
40.7287,-73.9876
40.7563,-73.9777
40.7246,-73.9985
40.7219,-74.002
40.7545,-73.9854
40.7565,-73.9723
40.7336,-73.9809
40.7795,-73.9536
40.7396,-73.9868
40.7641,-73.9769
40.7506,-73.9701
40.7437,-74.0063
40.7076,-74.0084
40.7145,-74.0138
40.7283,-73.9957
40.7047,-74.0097
40.7169,-74.0081
40.7353,-73.994
40.7353,-73.994
40.7449,-73.984
40.752,-73.9694
40.7262,-73.9932
40.7755,-73.958
40.7409,-74.0046
40.7884,-73.9766
40.7614,-73.9662
40.7596,-73.9763
40.7173,-74.0096
40.7092,-74.0105
40.7056,-73.9336
40.7056,-73.9336
40.6723,-73.9903
40.7241,-73.9944
40.7084,-74.0082
40.7811,-73.9833
40.7412,-73.9927
40.7615,-73.9729
40.7422,-73.9849
40.7566,-73.9829
40.7107,-74.0149
40.764,-73.9732
40.7512,-73.9743
40.7487,-73.9886
40.7738,-73.9778
40.7017,-74.0115
40.7437,-73.9891
40.7312,-73.9756
40.7226,-74.0003
40.7208,-73.9628
40.7191,-74.0001
40.6979,-73.9679
40.7385,-73.9939
40.7885,-73.9532
40.7512,-74.0066
40.7769,-73.9532
40.6448,-73.7825
40.7454,-73.9715
40.7208,-73.9967
40.7552,-73.9692
40.7501,-73.9749
40.7913,-73.9737
40.7141,-73.9488
40.7739,-73.962
40.7324,-73.9948
40.6449,-73.7821
40.7767,-73.9555
40.7639,-73.9733
40.7539,-73.9822
40.7562,-73.9831
40.7541,-73.9882
40.6445,-73.7832
40.7514,-74.0066
40.7199,-74.0074
40.7388,-74.0076
40.7491,-73.9883
40.7514,-74.0066
40.7543,-73.9919
40.7295,-73.9918
40.7401,-74.0024
40.7544,-73.9655
40.7666,-73.9688
40.6729,-73.924
40.756,-73.9829
40.7284,-74.0072
40.7028,-74.0115
40.7404,-73.9932
40.7584,-73.975
40.7261,-74.0039
40.7401,-73.9937
40.7438,-73.9851
40.7607,-73.9836
40.676,-73.9344
41.0326,-74.1101
40.7631,-73.9807
40.76,-73.9761
40.7579,-73.9893
40.7605,-73.976
40.7506,-73.9945
40.7437,-73.9944
40.7925,-73.9389
40.6949,-74.1781
40.7608,-73.9732
40.7263,-74.0074
40.7322,-73.9867
40.784,-73.9564
40.7433,-73.9862
40.741,-73.9923
40.715,-74.0158
40.7468,-74.005
40.6448,-73.7821
40.7179,-73.9579
40.7189,-73.989
40.7163,-74.0131
40.7544,-73.9882
40.7664,-73.9517
40.7548,-73.9756
40.7513,-74.0068
40.7563,-73.9704
40.7096,-74.0153
40.8672,-73.9057
40.7663,-73.9818
40.7194,-73.9974
40.7759,-73.9441
40.7629,-73.9703
40.7244,-74.0017
40.7362,-74.0043
40.7573,-73.984
40.8505,-73.9293
40.7419,-73.9749
40.7588,-73.9738
40.6441,-73.7904
40.7505,-73.9947
40.7546,-73.988
40.7244,-74.0021
40.6467,-73.7781
40.7791,-73.9448
40.7433,-73.9835
40.7386,-73.992
40.7717,-73.9491
40.7286,-74.0071
40.7189,-73.9641
